"[91, 47, 54, 90, 82, 75, 55, 95, 45, 78]",0
"[11, 84, 4, 0, 30, 54, 3, 7, 44, 69]",1
"[24, 94, 7, 88, 92, 3, 49, 49, 95, 20]",0
"[94, 66, 92, 74, 28, 89, 83, 44, 67, 78]",0
"[72, 30, 82, 48, 4, 96, 27, 95, 1, 67]",0
"[61, 82, 81, 2, 26, 63, 41, 72, 50, 60]",1
"[87, 41, 59, 35, 5, 79, 36, 11, 1, 46]",1
"[32, 56, 70, 10, 39, 62, 10, 30, 17, 21]",1
"[28, 49, 50, 76, 97, 19, 91, 19, 66, 60]",0
"[44, 7, 18, 87, 41, 72, 3, 34, 27, 62]",1
"[78, 22, 3, 4, 42, 10, 63, 39, 94, 44]",0
"[55, 7, 18, 76, 61, 49, 31, 89, 95, 89]",0
"[26, 34, 40, 11, 96, 94, 35, 48, 32, 67]",0
"[46, 9, 54, 4, 90, 54, 65, 78, 87, 25]",1
"[34, 48, 11, 3, 24, 59, 3, 1, 31, 16]",1
"[70, 53, 84, 80, 97, 85, 5, 12, 69, 37]",1
"[87, 67, 23, 94, 72, 49, 85, 39, 57, 99]",1
"[82, 52, 12, 29, 21, 94, 20, 99, 78, 33]",0
"[23, 64, 92, 32, 90, 83, 67, 13, 95, 34]",0
"[70, 20, 15, 4, 51, 14, 99, 47, 90, 79]",0
"[28, 43, 12, 40, 87, 32, 79, 15, 74, 81]",1
"[4, 71, 71, 16, 83, 4, 6, 40, 4, 77]",1
"[33, 88, 34, 88, 73, 21, 4, 59, 60, 98]",1
"[89, 78, 37, 98, 98, 20, 14, 4, 83, 40]",0
"[77, 52, 50, 48, 43, 12, 16, 67, 20, 60]",1
"[63, 76, 67, 86, 4, 96, 94, 55, 8, 39]",0
"[75, 2, 59, 37, 64, 90, 86, 27, 14, 70]",1
"[59, 4, 97, 84, 50, 28, 77, 41, 39, 6]",1
"[57, 35, 74, 22, 61, 9, 48, 17, 0, 19]",1
"[12, 65, 4, 60, 59, 87, 29, 5, 35, 77]",1
"[65, 9, 57, 83, 18, 61, 1, 30, 65, 78]",1
"[52, 39, 28, 19, 47, 4, 54, 38, 70, 72]",1
"[64, 82, 18, 91, 56, 84, 34, 40, 15, 58]",1
"[58, 58, 53, 39, 9, 95, 93, 20, 16, 67]",0
"[43, 86, 72, 88, 22, 67, 38, 56, 15, 37]",1
"[87, 45, 16, 55, 41, 99, 12, 45, 77, 29]",1
"[41, 29, 35, 97, 19, 33, 1, 0, 83, 3]",1
"[52, 50, 54, 8, 63, 47, 84, 77, 51, 97]",1
"[0, 9, 71, 11, 69, 59, 18, 69, 77, 44]",1
"[58, 99, 84, 37, 18, 94, 22, 87, 63, 75]",1
"[64, 56, 49, 58, 22, 66, 59, 8, 50, 70]",1
"[52, 41, 70, 58, 71, 9, 64, 9, 0, 39]",1
"[62, 88, 69, 50, 71, 2, 87, 90, 22, 48]",1
"[94, 79, 52, 68, 88, 27, 90, 12, 49, 98]",0
"[96, 84, 9, 90, 95, 15, 43, 3, 23, 21]",0
"[54, 42, 21, 20, 45, 24, 9, 22, 16, 22]",1
"[68, 63, 19, 30, 67, 16, 6, 17, 71, 91]",0
"[14, 93, 66, 17, 51, 50, 41, 45, 1, 56]",0
"[21, 66, 30, 52, 74, 54, 66, 43, 81, 16]",1
"[75, 20, 54, 59, 50, 82, 48, 3, 88, 90]",1
"[32, 82, 28, 75, 19, 97, 83, 4, 10, 47]",1
"[80, 61, 54, 48, 21, 39, 14, 88, 77, 20]",1
"[18, 46, 72, 41, 28, 8, 23, 54, 68, 44]",1
"[22, 73, 20, 31, 97, 1, 81, 78, 79, 49]",1
"[70, 14, 34, 29, 2, 33, 71, 62, 93, 1]",0
"[26, 83, 44, 60, 39, 53, 64, 22, 81, 4]",1
"[96, 87, 38, 99, 72, 87, 39, 3, 97, 73]",0
"[30, 33, 97, 41, 38, 22, 66, 28, 25, 36]",0
"[58, 40, 45, 38, 56, 33, 94, 0, 9, 3]",0
"[51, 75, 80, 92, 61, 50, 91, 9, 22, 72]",0
"[62, 61, 16, 86, 43, 12, 34, 78, 9, 42]",1
"[70, 85, 57, 97, 0, 69, 52, 21, 16, 8]",1
"[24, 21, 8, 61, 29, 55, 36, 57, 71, 10]",1
"[9, 90, 57, 39, 76, 92, 23, 50, 30, 68]",0
"[61, 77, 51, 38, 17, 6, 52, 49, 7, 54]",1
"[42, 30, 30, 93, 33, 13, 95, 58, 98, 88]",0
"[71, 88, 88, 28, 69, 78, 56, 2, 55, 82]",1
"[99, 86, 79, 71, 43, 53, 55, 15, 14, 17]",1
"[61, 71, 97, 39, 81, 6, 93, 8, 86, 15]",1
"[68, 42, 41, 36, 30, 76, 36, 29, 61, 78]",1
"[97, 79, 55, 63, 82, 32, 77, 55, 62, 93]",0
"[83, 35, 70, 46, 27, 29, 55, 10, 32, 75]",1
"[90, 91, 6, 94, 84, 7, 94, 15, 93, 19]",0
"[19, 65, 37, 91, 49, 75, 82, 12, 89, 30]",1
"[62, 89, 14, 42, 75, 18, 0, 65, 49, 94]",0
"[92, 98, 37, 75, 26, 40, 92, 13, 74, 74]",0
"[70, 68, 9, 64, 52, 87, 9, 92, 69, 59]",1
"[0, 39, 67, 36, 10, 6, 80, 43, 34, 95]",1
"[16, 29, 51, 40, 47, 92, 7, 57, 31, 29]",0
"[56, 67, 52, 63, 92, 34, 4, 56, 68, 5]",0
"[81, 47, 93, 71, 50, 86, 51, 99, 79, 30]",1
"[19, 12, 16, 38, 34, 16, 83, 36, 0, 95]",1
"[96, 23, 69, 91, 83, 42, 89, 0, 24, 47]",0
"[33, 16, 91, 46, 85, 71, 51, 42, 77, 87]",1
"[59, 39, 51, 24, 34, 43, 40, 65, 88, 37]",1
"[8, 50, 80, 70, 68, 38, 51, 94, 21, 24]",1
"[83, 68, 99, 63, 34, 12, 96, 74, 91, 78]",0
"[55, 77, 71, 80, 65, 79, 98, 96, 66, 62]",0
"[52, 82, 45, 19, 38, 50, 34, 47, 10, 60]",1
"[61, 54, 84, 83, 58, 87, 2, 66, 61, 36]",1
"[66, 72, 94, 31, 53, 13, 51, 76, 32, 99]",0
"[63, 94, 92, 60, 87, 32, 60, 88, 86, 97]",1
"[77, 14, 12, 49, 30, 31, 21, 21, 60, 54]",1
"[46, 91, 24, 73, 68, 16, 99, 4, 40, 13]",0
"[52, 29, 39, 9, 5, 21, 6, 0, 14, 36]",1
"[65, 66, 48, 23, 92, 62, 44, 87, 31, 8]",1
"[8, 88, 7, 64, 98, 33, 99, 19, 53, 50]",0
"[13, 60, 20, 41, 61, 95, 41, 17, 21, 39]",0
"[87, 78, 43, 20, 50, 39, 31, 51, 60, 54]",1
"[40, 68, 12, 11, 11, 95, 85, 60, 39, 23]",1
"[57, 16, 27, 63, 51, 50, 67, 73, 94, 90]",0
"[67, 42, 58, 11, 60, 77, 8, 48, 18, 17]",1
"[70, 39, 19, 35, 36, 52, 44, 38, 6, 38]",1
"[58, 73, 73, 13, 12, 45, 85, 13, 46, 57]",1
"[21, 57, 58, 31, 65, 10, 55, 83, 65, 20]",1
"[90, 31, 40, 23, 29, 30, 83, 21, 8, 34]",1
"[7, 66, 78, 94, 9, 39, 0, 30, 15, 31]",0
"[2, 59, 12, 65, 18, 99, 11, 19, 45, 60]",0
"[8, 20, 70, 94, 66, 10, 29, 5, 15, 34]",0
"[95, 60, 43, 84, 80, 87, 44, 70, 92, 29]",1
"[57, 94, 68, 17, 69, 36, 14, 69, 47, 48]",0
"[15, 75, 66, 14, 40, 15, 63, 74, 35, 68]",1
"[56, 76, 33, 32, 50, 12, 62, 95, 93, 88]",0
"[15, 22, 14, 71, 7, 74, 19, 17, 88, 71]",1
"[80, 36, 77, 18, 66, 26, 62, 20, 50, 63]",1
"[95, 58, 1, 18, 51, 72, 90, 41, 18, 69]",0
"[75, 37, 86, 76, 69, 21, 51, 75, 97, 42]",1
"[17, 66, 30, 53, 85, 58, 70, 19, 5, 1]",1
"[53, 33, 39, 96, 22, 64, 1, 79, 8, 99]",0
"[77, 71, 2, 58, 97, 78, 68, 89, 45, 83]",1
"[2, 49, 11, 52, 57, 86, 46, 20, 71, 37]",1
"[36, 44, 24, 0, 24, 25, 10, 99, 85, 35]",1
"[60, 20, 34, 45, 6, 87, 87, 40, 63, 64]",1
"[39, 46, 72, 10, 8, 28, 14, 58, 62, 21]",1
"[6, 66, 80, 1, 19, 33, 78, 89, 59, 96]",1
"[20, 51, 40, 10, 47, 1, 55, 68, 77, 15]",1
"[29, 91, 84, 71, 41, 81, 54, 23, 51, 7]",1
"[6, 11, 98, 56, 19, 70, 27, 0, 92, 51]",0
"[8, 49, 92, 76, 15, 59, 85, 33, 15, 15]",1
"[45, 4, 22, 96, 20, 93, 86, 86, 78, 49]",1
"[80, 58, 9, 24, 57, 64, 77, 36, 7, 22]",1
"[79, 26, 11, 45, 5, 13, 33, 36, 19, 29]",1
"[22, 33, 42, 37, 90, 40, 7, 72, 26, 65]",0
"[41, 45, 79, 27, 65, 19, 42, 99, 37, 40]",0
"[58, 63, 46, 49, 27, 2, 55, 83, 26, 10]",1
"[63, 30, 74, 23, 29, 47, 89, 38, 17, 46]",1
"[85, 57, 5, 57, 90, 70, 15, 51, 98, 79]",0
"[10, 9, 57, 58, 93, 70, 80, 3, 3, 52]",1
"[52, 82, 36, 77, 22, 8, 31, 29, 61, 86]",1
"[76, 54, 58, 90, 82, 99, 87, 65, 61, 18]",1
"[82, 41, 51, 32, 97, 10, 66, 48, 75, 91]",0
"[93, 49, 60, 81, 56, 80, 46, 22, 13, 92]",1
"[3, 67, 13, 41, 3, 83, 95, 81, 23, 57]",1
"[29, 28, 66, 38, 26, 35, 94, 48, 98, 19]",0
"[72, 47, 36, 3, 7, 60, 54, 76, 97, 0]",0
"[79, 40, 27, 12, 19, 26, 28, 62, 84, 58]",1
"[72, 62, 50, 68, 8, 10, 21, 32, 28, 56]",1
"[38, 30, 78, 43, 19, 4, 62, 34, 17, 72]",1
"[47, 29, 82, 77, 85, 8, 25, 7, 2, 17]",1
"[34, 28, 61, 94, 14, 22, 8, 63, 38, 87]",1
"[69, 54, 43, 51, 16, 24, 43, 36, 17, 17]",1
"[23, 99, 22, 76, 35, 91, 28, 57, 17, 97]",0
"[91, 5, 9, 22, 59, 92, 43, 13, 32, 9]",0
"[41, 43, 3, 5, 59, 26, 72, 59, 78, 28]",1
"[83, 83, 65, 60, 12, 33, 34, 29, 25, 29]",1
"[21, 26, 10, 21, 91, 56, 9, 37, 19, 27]",0
"[38, 28, 34, 43, 48, 47, 18, 29, 9, 90]",0
"[18, 97, 17, 65, 27, 36, 73, 15, 14, 20]",0
"[2, 60, 36, 38, 75, 50, 87, 96, 85, 94]",1
"[77, 40, 60, 97, 94, 74, 77, 33, 23, 11]",0
"[41, 60, 3, 49, 26, 88, 69, 8, 35, 47]",1
"[17, 16, 27, 53, 49, 23, 23, 21, 47, 97]",0
"[78, 33, 23, 24, 12, 35, 16, 60, 48, 1]",1
"[11, 27, 7, 99, 47, 49, 14, 80, 19, 19]",1
"[90, 0, 97, 97, 72, 89, 88, 85, 48, 48]",0
"[52, 38, 34, 2, 25, 26, 91, 54, 18, 42]",0
"[33, 58, 61, 2, 81, 72, 67, 28, 36, 22]",1
"[55, 90, 33, 41, 32, 49, 23, 37, 14, 30]",0
"[51, 82, 87, 45, 77, 46, 81, 4, 93, 98]",1
"[89, 2, 22, 90, 45, 42, 63, 4, 26, 87]",1
"[65, 43, 36, 79, 89, 12, 9, 77, 70, 60]",1
"[58, 62, 11, 44, 63, 12, 92, 44, 42, 26]",0
"[51, 88, 58, 13, 11, 49, 83, 58, 3, 24]",1
"[26, 83, 24, 36, 55, 33, 24, 96, 63, 4]",1
"[10, 22, 33, 20, 90, 25, 49, 45, 93, 88]",0
"[44, 86, 66, 80, 10, 82, 9, 32, 15, 70]",1
"[18, 12, 50, 86, 64, 57, 39, 84, 49, 5]",1
"[72, 35, 11, 38, 25, 68, 72, 6, 84, 39]",1
"[69, 47, 80, 55, 68, 57, 60, 3, 93, 28]",1
"[49, 9, 57, 21, 33, 53, 15, 62, 66, 59]",1
"[47, 99, 23, 19, 26, 6, 16, 59, 38, 65]",0
"[33, 94, 62, 78, 19, 42, 41, 51, 26, 63]",0
"[14, 50, 44, 7, 98, 86, 45, 96, 6, 84]",1
"[29, 19, 92, 47, 80, 40, 40, 32, 13, 33]",1
"[91, 37, 20, 81, 53, 63, 29, 28, 15, 46]",1
"[64, 75, 44, 76, 48, 99, 93, 60, 87, 9]",0
"[19, 13, 19, 6, 94, 55, 54, 48, 45, 59]",0
"[25, 54, 57, 29, 31, 4, 61, 30, 18, 31]",1
"[74, 35, 33, 19, 73, 86, 30, 60, 5, 53]",1
"[30, 30, 62, 17, 66, 94, 47, 78, 75, 60]",0
"[94, 10, 92, 77, 72, 33, 90, 38, 11, 24]",0
"[40, 90, 34, 92, 72, 16, 74, 58, 48, 24]",0
"[5, 90, 55, 50, 94, 44, 6, 63, 74, 47]",0
"[47, 97, 75, 52, 7, 43, 9, 6, 9, 91]",0
"[70, 3, 95, 88, 59, 7, 84, 86, 1, 68]",1
"[83, 60, 19, 40, 32, 64, 69, 79, 24, 88]",1
"[15, 73, 18, 46, 69, 15, 63, 49, 4, 47]",1
"[88, 77, 86, 80, 71, 56, 26, 65, 24, 33]",1
"[23, 74, 6, 16, 35, 17, 49, 42, 70, 13]",1
"[50, 65, 37, 4, 1, 56, 12, 11, 71, 35]",1
"[18, 36, 32, 25, 62, 82, 67, 98, 73, 60]",1
"[5, 29, 70, 20, 87, 48, 67, 33, 85, 4]",1
"[97, 12, 11, 36, 20, 43, 46, 6, 83, 60]",1
"[21, 19, 5, 14, 34, 31, 63, 39, 70, 14]",1
"[35, 85, 93, 21, 88, 80, 97, 17, 64, 81]",1
"[33, 17, 54, 14, 12, 98, 63, 90, 3, 98]",0
"[42, 94, 62, 69, 78, 58, 19, 7, 30, 90]",0
"[47, 28, 27, 71, 79, 32, 9, 56, 75, 67]",1
"[14, 2, 19, 20, 11, 97, 25, 87, 81, 56]",1
"[66, 72, 82, 59, 71, 70, 10, 79, 94, 88]",1
"[15, 19, 97, 50, 64, 47, 57, 84, 98, 53]",0
"[19, 66, 47, 21, 20, 36, 94, 66, 56, 20]",0
"[5, 62, 27, 50, 91, 54, 67, 22, 81, 67]",1
"[99, 71, 78, 14, 3, 74, 68, 89, 93, 11]",0
"[70, 57, 98, 68, 94, 25, 41, 94, 86, 86]",0
"[50, 6, 18, 29, 5, 57, 19, 26, 84, 56]",1
"[5, 86, 22, 63, 60, 42, 41, 36, 53, 42]",1
"[60, 2, 39, 30, 78, 38, 5, 77, 98, 79]",0
"[63, 94, 27, 41, 14, 54, 86, 73, 59, 9]",1
"[50, 87, 11, 60, 26, 44, 66, 15, 80, 39]",1
"[38, 22, 36, 95, 29, 7, 46, 99, 86, 2]",0
"[24, 31, 63, 7, 54, 52, 39, 3, 52, 30]",1
"[7, 50, 91, 19, 72, 30, 83, 5, 86, 26]",1
"[86, 1, 92, 53, 15, 70, 66, 97, 19, 26]",0
"[85, 8, 47, 25, 51, 98, 26, 16, 54, 8]",1
"[30, 75, 25, 86, 1, 92, 33, 76, 81, 26]",1
"[15, 44, 13, 51, 80, 19, 85, 0, 90, 35]",1
"[15, 52, 86, 6, 72, 6, 0, 88, 99, 3]",1
"[87, 67, 95, 29, 41, 14, 70, 31, 45, 17]",1
"[53, 67, 89, 83, 22, 3, 54, 91, 1, 2]",1
"[98, 74, 63, 48, 48, 69, 32, 29, 98, 61]",0
"[88, 5, 75, 55, 23, 92, 79, 87, 51, 40]",1
"[63, 42, 44, 19, 21, 40, 89, 71, 48, 82]",1
"[14, 36, 0, 39, 52, 56, 76, 32, 32, 99]",0
"[90, 90, 66, 4, 5, 90, 92, 38, 96, 0]",0
"[75, 66, 64, 27, 30, 31, 8, 37, 93, 35]",0
"[17, 20, 0, 20, 15, 63, 84, 18, 21, 82]",1
"[98, 71, 67, 97, 89, 52, 29, 72, 60, 37]",0
"[83, 69, 67, 41, 38, 43, 53, 9, 64, 57]",1
"[30, 95, 90, 48, 92, 94, 58, 6, 14, 83]",0
"[3, 20, 13, 75, 34, 20, 51, 46, 46, 6]",1
"[25, 31, 33, 41, 74, 87, 32, 49, 54, 7]",1
"[24, 85, 74, 41, 13, 62, 43, 89, 46, 94]",1
"[44, 78, 69, 17, 24, 93, 86, 12, 44, 95]",0
"[94, 35, 95, 70, 31, 10, 52, 84, 27, 20]",0
"[85, 24, 97, 79, 25, 53, 16, 46, 34, 66]",1
"[41, 53, 45, 93, 20, 98, 6, 19, 34, 11]",0
"[17, 59, 50, 35, 7, 41, 7, 85, 83, 66]",1
"[70, 68, 6, 88, 80, 78, 52, 80, 34, 59]",1
"[91, 33, 58, 94, 24, 17, 52, 81, 97, 51]",0
"[84, 29, 34, 8, 8, 46, 12, 9, 57, 7]",1
"[6, 63, 91, 51, 78, 84, 63, 90, 13, 12]",0
"[53, 9, 48, 0, 5, 98, 79, 41, 14, 53]",0
"[93, 35, 18, 62, 38, 88, 30, 84, 60, 4]",1
"[18, 19, 9, 72, 5, 63, 72, 69, 69, 17]",1
"[47, 89, 27, 31, 64, 43, 83, 22, 97, 56]",1
"[53, 40, 70, 16, 70, 84, 24, 36, 98, 57]",1
"[69, 39, 45, 76, 22, 61, 89, 31, 79, 27]",1
"[32, 85, 77, 5, 13, 2, 3, 11, 63, 5]",1
"[73, 20, 99, 15, 56, 67, 41, 2, 38, 92]",0
"[62, 43, 66, 47, 2, 1, 27, 54, 16, 57]",1
"[29, 92, 86, 85, 38, 67, 10, 5, 21, 85]",1
"[19, 54, 2, 39, 87, 87, 97, 75, 49, 0]",1
"[93, 20, 88, 85, 85, 75, 91, 76, 53, 96]",1
"[26, 31, 84, 31, 66, 65, 72, 37, 36, 65]",1
"[42, 90, 72, 34, 51, 74, 78, 69, 62, 70]",0
"[29, 91, 89, 14, 51, 7, 16, 6, 85, 6]",1
"[80, 60, 76, 43, 34, 56, 84, 43, 7, 91]",1
"[8, 44, 82, 77, 70, 17, 66, 74, 69, 9]",1
"[29, 82, 7, 8, 74, 79, 85, 64, 21, 58]",1
"[10, 95, 59, 82, 22, 18, 10, 33, 53, 72]",1
"[97, 93, 18, 42, 94, 79, 61, 12, 26, 72]",0
"[0, 26, 56, 98, 31, 79, 94, 9, 88, 6]",0
"[92, 50, 14, 17, 62, 19, 20, 58, 96, 57]",0
"[5, 23, 13, 29, 11, 30, 24, 71, 93, 73]",0
"[21, 33, 14, 64, 6, 76, 65, 74, 37, 38]",1
"[26, 30, 43, 0, 95, 40, 16, 87, 65, 94]",0
"[54, 66, 64, 87, 14, 16, 88, 19, 2, 93]",1
"[55, 25, 73, 99, 72, 82, 34, 10, 55, 89]",1
"[28, 17, 18, 21, 37, 92, 64, 30, 34, 96]",0
"[76, 3, 41, 14, 64, 44, 34, 29, 8, 53]",1
"[81, 12, 65, 98, 92, 4, 84, 91, 63, 80]",1
"[5, 81, 6, 55, 76, 6, 69, 34, 14, 20]",1
"[84, 2, 40, 27, 98, 5, 14, 15, 61, 66]",1
"[38, 47, 82, 9, 52, 85, 50, 22, 26, 79]",1
"[16, 55, 70, 6, 17, 15, 43, 25, 21, 34]",1
"[12, 2, 58, 77, 93, 62, 55, 23, 45, 66]",0
"[50, 11, 51, 0, 24, 78, 57, 83, 68, 76]",1
"[44, 58, 97, 47, 28, 68, 17, 45, 77, 67]",0
"[16, 48, 29, 59, 81, 85, 32, 2, 27, 77]",1
"[45, 82, 73, 5, 20, 30, 25, 65, 58, 85]",1
"[93, 21, 61, 1, 74, 19, 37, 88, 23, 17]",1
"[30, 2, 95, 91, 71, 83, 92, 14, 13, 60]",0
"[66, 52, 4, 11, 90, 71, 55, 48, 86, 10]",1
"[27, 79, 86, 20, 18, 81, 7, 53, 93, 9]",1
"[69, 63, 61, 30, 96, 88, 88, 22, 21, 0]",1
"[67, 72, 25, 4, 30, 5, 69, 55, 6, 65]",1
"[70, 41, 2, 23, 5, 30, 50, 41, 97, 80]",1
"[56, 96, 74, 14, 57, 96, 34, 68, 97, 69]",0
"[23, 30, 28, 12, 96, 51, 78, 8, 1, 78]",0
"[55, 99, 81, 76, 97, 29, 57, 53, 76, 43]",0
"[12, 48, 23, 19, 35, 55, 58, 31, 97, 45]",0
"[61, 53, 26, 52, 32, 63, 48, 37, 42, 44]",1
"[87, 32, 29, 57, 51, 73, 64, 32, 40, 24]",1
"[86, 67, 52, 38, 30, 47, 53, 28, 69, 50]",1
"[70, 92, 73, 43, 17, 84, 35, 76, 78, 57]",1
"[55, 59, 7, 45, 77, 2, 69, 71, 5, 22]",1
"[85, 40, 51, 47, 33, 72, 35, 96, 60, 66]",1
"[44, 78, 16, 1, 23, 26, 11, 16, 66, 90]",0
"[8, 16, 84, 86, 41, 33, 78, 96, 81, 52]",1
"[27, 50, 98, 18, 12, 92, 49, 51, 2, 9]",0
"[63, 50, 21, 20, 29, 93, 71, 22, 89, 34]",0
"[54, 64, 89, 4, 8, 90, 20, 71, 0, 76]",0
"[86, 16, 69, 36, 16, 48, 46, 59, 32, 64]",1
"[22, 4, 79, 72, 62, 25, 91, 23, 33, 36]",0
"[47, 53, 19, 40, 18, 30, 21, 85, 30, 49]",1
"[0, 47, 92, 17, 94, 7, 50, 37, 84, 74]",0
"[28, 42, 24, 16, 12, 50, 84, 57, 69, 89]",1
"[67, 6, 59, 68, 21, 67, 0, 76, 14, 27]",1
"[93, 13, 19, 82, 42, 20, 25, 1, 72, 35]",1
"[83, 33, 85, 41, 21, 5, 18, 77, 62, 16]",1
"[28, 47, 99, 54, 85, 35, 13, 31, 90, 29]",0
"[18, 40, 63, 31, 9, 30, 65, 79, 94, 32]",0
"[97, 17, 9, 34, 11, 34, 16, 68, 48, 39]",0
"[20, 17, 46, 44, 44, 46, 89, 60, 45, 44]",1
"[14, 15, 39, 34, 19, 40, 8, 82, 93, 83]",1
"[3, 30, 49, 61, 62, 58, 93, 29, 98, 64]",0
"[86, 14, 97, 48, 44, 55, 2, 13, 93, 47]",0
"[50, 35, 61, 38, 95, 1, 86, 71, 32, 53]",1
"[3, 14, 80, 50, 96, 81, 33, 6, 55, 25]",1
"[28, 28, 1, 83, 10, 63, 57, 16, 31, 29]",1
"[83, 9, 99, 37, 22, 19, 10, 4, 49, 2]",1
"[70, 16, 59, 8, 79, 40, 91, 7, 14, 99]",0
"[50, 64, 46, 20, 94, 65, 5, 81, 70, 63]",1
"[17, 78, 28, 32, 70, 14, 82, 5, 32, 19]",1
"[45, 97, 52, 54, 15, 27, 58, 43, 43, 6]",0
"[37, 54, 44, 75, 72, 70, 30, 46, 68, 99]",0
"[28, 18, 26, 45, 22, 39, 31, 74, 86, 99]",1
"[41, 12, 77, 36, 92, 89, 33, 2, 95, 53]",0
"[6, 30, 35, 72, 70, 88, 19, 78, 76, 19]",1
"[61, 37, 2, 32, 12, 86, 39, 29, 34, 53]",1
"[0, 14, 60, 37, 17, 30, 63, 69, 87, 6]",1
"[70, 34, 13, 27, 24, 85, 70, 90, 3, 33]",1
"[98, 36, 46, 58, 20, 7, 12, 89, 84, 21]",1
"[58, 37, 54, 85, 99, 63, 77, 14, 43, 64]",1
"[10, 1, 39, 92, 26, 50, 24, 24, 32, 69]",0
"[77, 36, 40, 49, 59, 53, 72, 73, 37, 48]",1
"[3, 54, 35, 74, 55, 35, 38, 50, 91, 31]",0
"[93, 89, 36, 92, 9, 74, 11, 59, 0, 60]",0
"[29, 92, 96, 53, 74, 46, 59, 53, 69, 41]",0
"[59, 21, 27, 36, 31, 58, 94, 77, 57, 66]",0
"[72, 21, 11, 25, 86, 95, 98, 21, 44, 95]",0
"[73, 83, 75, 66, 68, 20, 23, 16, 39, 12]",1
"[69, 42, 64, 64, 52, 56, 14, 38, 48, 26]",1
"[2, 38, 7, 25, 83, 93, 66, 98, 78, 99]",0
"[76, 15, 59, 70, 84, 11, 23, 26, 14, 74]",1
"[70, 17, 39, 2, 42, 10, 61, 30, 32, 43]",1
"[82, 8, 24, 6, 52, 8, 27, 94, 93, 91]",0
"[30, 51, 80, 65, 44, 37, 5, 72, 84, 28]",1
"[13, 26, 13, 72, 82, 82, 63, 68, 4, 28]",1
"[26, 55, 24, 22, 77, 86, 31, 60, 66, 8]",1
"[59, 89, 52, 64, 40, 73, 64, 62, 22, 81]",1
"[69, 76, 10, 88, 55, 50, 6, 71, 4, 94]",1
"[31, 33, 59, 80, 40, 0, 99, 27, 14, 11]",1
"[95, 64, 40, 63, 45, 10, 74, 37, 91, 84]",0
